"","Assemblage","Order.q","SC","m","Method","qFD","s.e.","qFD.LCL","qFD.UCL"
"1512","7040014040",1,0.982891094396153,1423.99121954622,"Rarefaction",3.05702920845289,NA,NA,NA
"1513","7040014050",0,0.7752,64.247089976933,"Rarefaction",5.92026477706562,NA,NA,NA
"1514","7040014050",0,0.982891094396153,835.940472753276,"Extrapolation",9.10752850599576,NA,NA,NA
"1515","7040014050",1,0.7752,64.247089976933,"Rarefaction",3.44824484468012,NA,NA,NA
"1516","7040014050",1,0.982891094396153,835.940472753276,"Extrapolation",3.83335700529216,NA,NA,NA
"1517","7040014200",0,0.7752,51.2142018147055,"Rarefaction",5.39842296022399,NA,NA,NA
"1518","7040014200",0,0.982891094396153,1486.29528149789,"Rarefaction",10.6773090637385,NA,NA,NA
"1519","7040014200",1,0.7752,51.2142018147055,"Rarefaction",3.53750061950465,NA,NA,NA
"1520","7040014200",1,0.982891094396153,1486.29528149789,"Rarefaction",4.06365000471095,NA,NA,NA
"1521","7040014210",0,0.7752,21.686803791731,"Rarefaction",3.58923982444557,NA,NA,NA
"1522","7040014210",0,0.982891094396153,981.353653963239,"Extrapolation",8.10262787377705,NA,NA,NA
"1523","7040014210",1,0.7752,21.686803791731,"Rarefaction",2.61843247761726,NA,NA,NA
"1524","7040014210",1,0.982891094396153,981.353653963239,"Extrapolation",3.12790833855037,NA,NA,NA
"1525","7040014250",0,0.7752,34.2979651883891,"Rarefaction",4.55936994837266,NA,NA,NA
"1526","7040014250",0,0.982891094396153,1288.60634245712,"Rarefaction",8.90845690511327,NA,NA,NA
"1527","7040014250",1,0.7752,34.2979651883891,"Rarefaction",3.46358425425211,NA,NA,NA
"1528","7040014250",1,0.982891094396153,1288.60634245712,"Rarefaction",3.9559429484151,NA,NA,NA
"1529","7040014930",0,0.7752,51.3453507480849,"Rarefaction",4.95640855465334,NA,NA,NA
"1530","7040014930",0,0.982891094396153,1064.07817884191,"Rarefaction",9.28907929659102,NA,NA,NA
"1531","7040014930",1,0.7752,51.3453507480849,"Rarefaction",3.69378515160438,NA,NA,NA
"1532","7040014930",1,0.982891094396153,1064.07817884191,"Rarefaction",4.20163419173035,NA,NA,NA
"1533","7040014940",0,0.7752,71.4396118709836,"Rarefaction",5.94015739971017,NA,NA,NA
"1534","7040014940",0,0.982891094396153,1213.11084637562,"Rarefaction",9.92152841207826,NA,NA,NA
"1535","7040014940",1,0.7752,71.4396118709836,"Rarefaction",4.41421659786654,NA,NA,NA
"1536","7040014940",1,0.982891094396153,1213.11084637562,"Rarefaction",4.92519633363789,NA,NA,NA
"1537","7040016260",0,0.7752,78.423922267446,"Rarefaction",6.7810796722192,NA,NA,NA
"1538","7040016260",0,0.982891094396153,1096.88994583599,"Rarefaction",9.94252072771471,NA,NA,NA
"1539","7040016260",1,0.7752,78.423922267446,"Rarefaction",5.07236788927044,NA,NA,NA
"1540","7040016260",1,0.982891094396153,1096.88994583599,"Rarefaction",5.72195197510971,NA,NA,NA
"1541","7040016270",0,0.7752,29.7799454526695,"Rarefaction",3.7545639445661,NA,NA,NA
"1542","7040016270",0,0.982891094396153,548.135019135075,"Rarefaction",6.86814384312114,NA,NA,NA
"1543","7040016270",1,0.7752,29.7799454526695,"Rarefaction",3.00700955176272,NA,NA,NA
"1544","7040016270",1,0.982891094396153,548.135019135075,"Rarefaction",3.44858672727349,NA,NA,NA
"1545","7040019200",0,0.7752,70.0784977231718,"Extrapolation",5.70450551831075,NA,NA,NA
"1546","7040019200",0,0.982891094396153,272.261305068972,"Extrapolation",8.59907196182087,NA,NA,NA
"1547","7040019200",1,0.7752,70.0784977231718,"Extrapolation",3.39157113452166,NA,NA,NA
"1548","7040019200",1,0.982891094396153,272.261305068972,"Extrapolation",3.73753829297799,NA,NA,NA
"1549","7040020100",0,0.7752,102.58922837135,"Rarefaction",7.03445688649395,NA,NA,NA
"1550","7040020100",0,0.982891094396153,910.494503497549,"Extrapolation",11.0317123707504,NA,NA,NA
"1551","7040020100",1,0.7752,102.58922837135,"Rarefaction",4.1282682206825,NA,NA,NA
"1552","7040020100",1,0.982891094396153,910.494503497549,"Extrapolation",4.60698500317719,NA,NA,NA
"1553","7040021740",0,0.7752,76.9718124031205,"Rarefaction",7.4178124240042,NA,NA,NA
"1554","7040021740",0,0.982891094396153,417.531193152317,"Extrapolation",10.398915167426,NA,NA,NA
"1555","7040021740",1,0.7752,76.9718124031205,"Rarefaction",5.87727906186396,NA,NA,NA
"1556","7040021740",1,0.982891094396153,417.531193152317,"Extrapolation",6.70289789949817,NA,NA,NA
"1557","7040024580",0,0.7752,74.4978085608451,"Rarefaction",7.42298763958234,NA,NA,NA
"1558","7040024580",0,0.982891094396153,697.574753263831,"Extrapolation",9.10668240363959,NA,NA,NA
"1559","7040024580",1,0.7752,74.4978085608451,"Rarefaction",6.02275295479371,NA,NA,NA
"1560","7040024580",1,0.982891094396153,697.574753263831,"Extrapolation",6.73726297056296,NA,NA,NA
"1561","7040024600",0,0.7752,19.1270201148971,"Rarefaction",2.08318953338189,NA,NA,NA
"1562","7040024600",0,0.982891094396153,181.474132409829,"Extrapolation",2.27668029311851,NA,NA,NA
"1563","7040024600",1,0.7752,19.1270201148971,"Rarefaction",1.89818504180854,NA,NA,NA
"1564","7040024600",1,0.982891094396153,181.474132409829,"Extrapolation",2.00569226101607,NA,NA,NA
"1565","7040024830",0,0.7752,23.1660409246674,"Rarefaction",2.27204743957751,NA,NA,NA
"1566","7040024830",0,0.982891094396153,86.2694077513717,"Extrapolation",2.46363161323976,NA,NA,NA
"1567","7040024830",1,0.7752,23.1660409246674,"Rarefaction",1.88944212958622,NA,NA,NA
"1568","7040024830",1,0.982891094396153,86.2694077513717,"Extrapolation",1.97257468860563,NA,NA,NA
"1569","7040033480",0,0.7752,48.0787641838006,"Rarefaction",4.09187277914672,NA,NA,NA
"1570","7040033480",0,0.982891094396153,1309.84978006978,"Extrapolation",8.95786695981367,NA,NA,NA
"1571","7040033480",1,0.7752,48.0787641838006,"Rarefaction",3.09261751489445,NA,NA,NA
"1572","7040033480",1,0.982891094396153,1309.84978006978,"Extrapolation",3.44596419286603,NA,NA,NA
"1573","7040034520",0,0.7752,89.2059606987507,"Rarefaction",7.09884574161382,NA,NA,NA
"1574","7040034520",0,0.982891094396153,941.477389983614,"Rarefaction",10.0570988371443,NA,NA,NA
"1575","7040034520",1,0.7752,89.2059606987507,"Rarefaction",4.55132182489766,NA,NA,NA
"1576","7040034520",1,0.982891094396153,941.477389983614,"Rarefaction",5.02990408670542,NA,NA,NA
"1577","7040034530",0,0.7752,125.680199797974,"Rarefaction",9.34057763032327,NA,NA,NA
"1578","7040034530",0,0.982891094396153,1225.874375064,"Rarefaction",12.5756495380688,NA,NA,NA
"1579","7040034530",1,0.7752,125.680199797974,"Rarefaction",7.00934050308625,NA,NA,NA
"1580","7040034530",1,0.982891094396153,1225.874375064,"Rarefaction",7.77915282758072,NA,NA,NA
"1581","7040038340",0,0.7752,85.0994098287092,"Rarefaction",6.11436563514464,NA,NA,NA
"1582","7040038340",0,0.982891094396153,1415.90083279335,"Rarefaction",11.6573490989439,NA,NA,NA
"1583","7040038340",1,0.7752,85.0994098287092,"Rarefaction",3.57106799971601,NA,NA,NA
"1584","7040038340",1,0.982891094396153,1415.90083279335,"Rarefaction",3.98115830298619,NA,NA,NA
"1585","7040039620",0,0.7752,131.660073088518,"Rarefaction",9.17424774515741,NA,NA,NA
"1586","7040039620",0,0.982891094396153,1199.49551790971,"Rarefaction",12.9406763619131,NA,NA,NA
"1587","7040039620",1,0.7752,131.660073088518,"Rarefaction",5.60367549902598,NA,NA,NA
"1588","7040039620",1,0.982891094396153,1199.49551790971,"Rarefaction",6.18600394146658,NA,NA,NA
"1589","7040039630",0,0.7752,77.18268635544,"Rarefaction",6.49812829658981,NA,NA,NA
"1590","7040039630",0,0.982891094396153,1791.51357457438,"Extrapolation",11.5995145189653,NA,NA,NA
"1591","7040039630",1,0.7752,77.18268635544,"Rarefaction",4.01731200692217,NA,NA,NA
"1592","7040039630",1,0.982891094396153,1791.51357457438,"Extrapolation",4.55260330289375,NA,NA,NA
"1593","7040039870",0,0.7752,102.794926230342,"Rarefaction",7.96161650164992,NA,NA,NA
"1594","7040039870",0,0.982891094396153,1380.63484563813,"Rarefaction",11.907080810106,NA,NA,NA
"1595","7040039870",1,0.7752,102.794926230342,"Rarefaction",5.10000955902302,NA,NA,NA
"1596","7040039870",1,0.982891094396153,1380.63484563813,"Rarefaction",5.67958529387971,NA,NA,NA
"1597","7040039880",0,0.7752,47.0572995289801,"Rarefaction",3.80360888951378,NA,NA,NA
"1598","7040039880",0,0.982891094396153,1330.67558882906,"Rarefaction",8.70429567202373,NA,NA,NA
"1599","7040039880",1,0.7752,47.0572995289801,"Rarefaction",2.5595768539336,NA,NA,NA
"1600","7040039880",1,0.982891094396153,1330.67558882906,"Rarefaction",2.84790424690237,NA,NA,NA
"1601","7040041050",0,0.7752,115.819693744326,"Rarefaction",8.49578718753449,NA,NA,NA
"1602","7040041050",0,0.982891094396153,1364.23847959937,"Rarefaction",11.5061156814785,NA,NA,NA
"1603","7040041050",1,0.7752,115.819693744326,"Rarefaction",5.78919979098069,NA,NA,NA
"1604","7040041050",1,0.982891094396153,1364.23847959937,"Rarefaction",6.3735827200552,NA,NA,NA
"1605","7040041060",0,0.7752,32.0002911127062,"Rarefaction",2.98884132556755,NA,NA,NA
"1606","7040041060",0,0.982891094396153,1136.75213735047,"Rarefaction",7.00048311484765,NA,NA,NA
"1607","7040041060",1,0.7752,32.0002911127062,"Rarefaction",2.33146254492435,NA,NA,NA
"1608","7040041060",1,0.982891094396153,1136.75213735047,"Rarefaction",2.58830849129212,NA,NA,NA
"1609","7040041400",0,0.7752,102.735933414874,"Rarefaction",7.69244074292974,NA,NA,NA
"1610","7040041400",0,0.982891094396153,1319.48671212934,"Rarefaction",11.373555640407,NA,NA,NA
"1611","7040041400",1,0.7752,102.735933414874,"Rarefaction",4.83708536814211,NA,NA,NA
"1612","7040041400",1,0.982891094396153,1319.48671212934,"Rarefaction",5.35089350921588,NA,NA,NA
"1613","7040041410",0,0.7752,65.2331227291039,"Rarefaction",4.60342710662804,NA,NA,NA
"1614","7040041410",0,0.982891094396153,1578.75163852966,"Rarefaction",10.3571910095952,NA,NA,NA
"1615","7040041410",1,0.7752,65.2331227291039,"Rarefaction",2.83492923545914,NA,NA,NA
"1616","7040041410",1,0.982891094396153,1578.75163852966,"Rarefaction",3.13928224597475,NA,NA,NA
"1617","7040042040",0,0.7752,79.021031225252,"Rarefaction",6.00678981436491,NA,NA,NA
"1618","7040042040",0,0.982891094396153,1653.24806449204,"Rarefaction",11.7607686550701,NA,NA,NA
"1619","7040042040",1,0.7752,79.021031225252,"Rarefaction",3.42629564064953,NA,NA,NA
"1620","7040042040",1,0.982891094396153,1653.24806449204,"Rarefaction",3.83580007391279,NA,NA,NA
"1621","7040043090",0,0.7752,67.5307086034154,"Rarefaction",4.89439011407891,NA,NA,NA
"1622","7040043090",0,0.982891094396153,1303.38370421924,"Rarefaction",10.4937842401654,NA,NA,NA
"1623","7040043090",1,0.7752,67.5307086034154,"Rarefaction",2.9032985261202,NA,NA,NA
"1624","7040043090",1,0.982891094396153,1303.38370421924,"Rarefaction",3.22585092399246,NA,NA,NA
"1625","7040043100",0,0.7752,96.3482389821364,"Extrapolation",4.63429985365354,NA,NA,NA
"1626","7040043100",0,0.982891094396153,307.97507899111,"Extrapolation",6.08632616803949,NA,NA,NA
"1627","7040043100",1,0.7752,96.3482389821364,"Extrapolation",2.65397750867789,NA,NA,NA
"1628","7040043100",1,0.982891094396153,307.97507899111,"Extrapolation",2.78573522107756,NA,NA,NA
"1629","7040043160",0,0.7752,106.754771710322,"Rarefaction",7.23057827215105,NA,NA,NA
"1630","7040043160",0,0.982891094396153,1369.84002788267,"Rarefaction",12.0413957659027,NA,NA,NA
"1631","7040043160",1,0.7752,106.754771710322,"Rarefaction",3.94132785802056,NA,NA,NA
"1632","7040043160",1,0.982891094396153,1369.84002788267,"Rarefaction",4.35007078549598,NA,NA,NA
"1633","7040043170",0,0.7752,57.7895561166377,"Rarefaction",3.56931427330357,NA,NA,NA
"1634","7040043170",0,0.982891094396153,1246.78658816564,"Rarefaction",7.58824251292964,NA,NA,NA
"1635","7040043170",1,0.7752,57.7895561166377,"Rarefaction",2.42450972036858,NA,NA,NA
"1636","7040043170",1,0.982891094396153,1246.78658816564,"Rarefaction",2.61568611235167,NA,NA,NA
"1637","7040045890",0,0.7752,98.7955449528703,"Rarefaction",7.55200243006017,NA,NA,NA
"1638","7040045890",0,0.982891094396153,1471.36253800305,"Rarefaction",10.901826721762,NA,NA,NA
"1639","7040045890",1,0.7752,98.7955449528703,"Rarefaction",5.2333414423607,NA,NA,NA
"1640","7040045890",1,0.982891094396153,1471.36253800305,"Rarefaction",5.78385479275745,NA,NA,NA
"1641","7040045900",0,0.7752,58.2554004595775,"Rarefaction",4.15466974333521,NA,NA,NA
"1642","7040045900",0,0.982891094396153,833.574550545022,"Rarefaction",7.69003969398409,NA,NA,NA
"1643","7040045900",1,0.7752,58.2554004595775,"Rarefaction",2.76860276698772,NA,NA,NA
"1644","7040045900",1,0.982891094396153,833.574550545022,"Rarefaction",3.02398250641423,NA,NA,NA
"1645","7040046590",0,0.7752,110.465162791821,"Rarefaction",7.48541859945536,NA,NA,NA
"1646","7040046590",0,0.982891094396153,1543.11370588056,"Rarefaction",12.1933672296253,NA,NA,NA
"1647","7040046590",1,0.7752,110.465162791821,"Rarefaction",4.65196537636803,NA,NA,NA
"1648","7040046590",1,0.982891094396153,1543.11370588056,"Rarefaction",5.15083773375742,NA,NA,NA
"1649","7040046600",0,0.7752,73.1224241788221,"Rarefaction",5.24225665261725,NA,NA,NA
"1650","7040046600",0,0.982891094396153,1116.90686979171,"Extrapolation",10.1421345918414,NA,NA,NA
"1651","7040046600",1,0.7752,73.1224241788221,"Rarefaction",3.05947263264204,NA,NA,NA
"1652","7040046600",1,0.982891094396153,1116.90686979171,"Extrapolation",3.40083488985976,NA,NA,NA
"1653","7040046750",0,0.7752,67.1182576797747,"Rarefaction",4.84484985370682,NA,NA,NA
"1654","7040046750",0,0.982891094396153,1448.99788379533,"Extrapolation",9.45035109810607,NA,NA,NA
"1655","7040046750",1,0.7752,67.1182576797747,"Rarefaction",2.88886400100138,NA,NA,NA
"1656","7040046750",1,0.982891094396153,1448.99788379533,"Extrapolation",3.20205987191006,NA,NA,NA
"1657","7040047060",0,0.7752,31.6854317625908,"Rarefaction",2.84356817951159,NA,NA,NA
"1658","7040047060",0,0.982891094396153,899.267325944814,"Extrapolation",8.99654264895895,NA,NA,NA
"1659","7040047060",1,0.7752,31.6854317625908,"Rarefaction",2.18805051583211,NA,NA,NA
"1660","7040047060",1,0.982891094396153,899.267325944814,"Extrapolation",2.4525234012097,NA,NA,NA
"1661","7040047070",0,0.7752,77.2844786301094,"Rarefaction",5.42608961731334,NA,NA,NA
"1662","7040047070",0,0.982891094396153,671.178337461986,"Rarefaction",7.87083991144932,NA,NA,NA
"1663","7040047070",1,0.7752,77.2844786301094,"Rarefaction",3.43172544710091,NA,NA,NA
"1664","7040047070",1,0.982891094396153,671.178337461986,"Rarefaction",3.71427940022628,NA,NA,NA
"1665","7040047850",0,0.7752,43.3710169415117,"Rarefaction",3.01363566794251,NA,NA,NA
"1666","7040047850",0,0.982891094396153,749.363425075877,"Rarefaction",5.40237481482528,NA,NA,NA
"1667","7040047850",1,0.7752,43.3710169415117,"Rarefaction",2.25329884623134,NA,NA,NA
"1668","7040047850",1,0.982891094396153,749.363425075877,"Rarefaction",2.40593493487071,NA,NA,NA
"1669","7040047860",0,0.7752,20.7661840742849,"Rarefaction",2.15246859185583,NA,NA,NA
"1670","7040047860",0,0.982891094396153,249.083577568567,"Extrapolation",2.32806113695654,NA,NA,NA
"1671","7040047860",1,0.7752,20.7661840742849,"Rarefaction",1.96527002971232,NA,NA,NA
"1672","7040047860",1,0.982891094396153,249.083577568567,"Extrapolation",2.07036325566952,NA,NA,NA
"1673","7040047970",0,0.7752,45.6817321173146,"Rarefaction",3.43741002728593,NA,NA,NA
"1674","7040047970",0,0.982891094396153,889.707751878418,"Rarefaction",7.00166110221796,NA,NA,NA
"1675","7040047970",1,0.7752,45.6817321173146,"Rarefaction",2.51956833326527,NA,NA,NA
"1676","7040047970",1,0.982891094396153,889.707751878418,"Rarefaction",2.75213537139308,NA,NA,NA
"1677","7040047980",0,0.7752,31.7453508460632,"Rarefaction",2.41575165034384,NA,NA,NA
"1678","7040047980",0,0.982891094396153,485.04168121953,"Rarefaction",3.49950175501811,NA,NA,NA
"1679","7040047980",1,0.7752,31.7453508460632,"Rarefaction",2.02517114055885,NA,NA,NA
"1680","7040047980",1,0.982891094396153,485.04168121953,"Rarefaction",2.13493740396882,NA,NA,NA
"1681","7040048300",0,0.7752,43.5959447956165,"Rarefaction",3.04953829751045,NA,NA,NA
"1682","7040048300",0,0.982891094396153,818.659459179582,"Rarefaction",5.4947064315964,NA,NA,NA
"1683","7040048300",1,0.7752,43.5959447956165,"Rarefaction",2.34457259965144,NA,NA,NA
"1684","7040048300",1,0.982891094396153,818.659459179582,"Rarefaction",2.51124804769794,NA,NA,NA
"1685","7040048310",0,0.7752,26.6952477342894,"Rarefaction",2.82098641509965,NA,NA,NA
"1686","7040048310",0,0.982891094396153,638.404127933273,"Extrapolation",8.1526026163359,NA,NA,NA
"1687","7040048310",1,0.7752,26.6952477342894,"Rarefaction",2.24640869057831,NA,NA,NA
"1688","7040048310",1,0.982891094396153,638.404127933273,"Extrapolation",2.57904484594721,NA,NA,NA
"1689","7040048410",0,0.7752,52.4935767490176,"Rarefaction",3.38761330399778,NA,NA,NA
"1690","7040048410",0,0.982891094396153,512.333414012731,"Rarefaction",4.31719259271743,NA,NA,NA
"1691","7040048410",1,0.7752,52.4935767490176,"Rarefaction",2.68548787756631,NA,NA,NA
"1692","7040048410",1,0.982891094396153,512.333414012731,"Rarefaction",2.82911015489627,NA,NA,NA
"1693","7040048420",0,0.7752,62.0361076091909,"Rarefaction",3.56319191862744,NA,NA,NA
"1694","7040048420",0,0.982891094396153,936.956876859377,"Rarefaction",6.38349133840997,NA,NA,NA
"1695","7040048420",1,0.7752,62.0361076091909,"Rarefaction",2.55508668309414,NA,NA,NA
"1696","7040048420",1,0.982891094396153,936.956876859377,"Rarefaction",2.72494903622219,NA,NA,NA
"1697","7040049270",0,0.7752,80.3944315046271,"Rarefaction",4.55004563389252,NA,NA,NA
"1698","7040049270",0,0.982891094396153,1523.7136190566,"Rarefaction",8.62835995965661,NA,NA,NA
"1699","7040049270",1,0.7752,80.3944315046271,"Rarefaction",2.87678689272115,NA,NA,NA
"1700","7040049270",1,0.982891094396153,1523.7136190566,"Rarefaction",3.10351544442736,NA,NA,NA
"1701","7040049280",0,0.7752,37.3491515041974,"Rarefaction",2.42498216751327,NA,NA,NA
"1702","7040049280",0,0.982891094396153,290.220004514808,"Extrapolation",2.73333252458928,NA,NA,NA
"1703","7040049280",1,0.7752,37.3491515041974,"Rarefaction",1.9751111391424,NA,NA,NA
"1704","7040049280",1,0.982891094396153,290.220004514808,"Extrapolation",2.05703440819524,NA,NA,NA
"1705","7040049990",0,0.7752,51.6676097144692,"Rarefaction",3.17436452513974,NA,NA,NA
"1706","7040049990",0,0.982891094396153,1492.7048870988,"Extrapolation",6.37375865533347,NA,NA,NA
"1707","7040049990",1,0.7752,51.6676097144692,"Rarefaction",2.38580699833797,NA,NA,NA
"1708","7040049990",1,0.982891094396153,1492.7048870988,"Extrapolation",2.56533982937148,NA,NA,NA
"1709","7040050000",0,0.7752,50.91337288782,"Rarefaction",2.77615436749616,NA,NA,NA
"1710","7040050000",0,0.982891094396153,710.223904575184,"Extrapolation",3.53974533346453,NA,NA,NA
"1711","7040050000",1,0.7752,50.91337288782,"Rarefaction",2.23623196950434,NA,NA,NA
"1712","7040050000",1,0.982891094396153,710.223904575184,"Extrapolation",2.33847315164575,NA,NA,NA
"1713","7040050640",0,0.7752,59.1743790460198,"Rarefaction",3.02100866853852,NA,NA,NA
"1714","7040050640",0,0.982891094396153,269.835191415433,"Extrapolation",3.44192835836351,NA,NA,NA
"1715","7040050640",1,0.7752,59.1743790460198,"Rarefaction",2.27219197969815,NA,NA,NA
"1716","7040050640",1,0.982891094396153,269.835191415433,"Extrapolation",2.35624946441473,NA,NA,NA
"1717","7040050650",0,0.7752,47.9999958956114,"Rarefaction",2.84433231506632,NA,NA,NA
"1718","7040050650",0,0.982891094396153,164.990771096253,"Extrapolation",3.05647298640851,NA,NA,NA
"1719","7040050650",1,0.7752,47.9999958956114,"Rarefaction",2.28998891872016,NA,NA,NA
"1720","7040050650",1,0.982891094396153,164.990771096253,"Extrapolation",2.38982192478652,NA,NA,NA
"1721","7040050920",0,0.7752,62.1790636006495,"Rarefaction",3.02051988566275,NA,NA,NA
"1722","7040050920",0,0.982891094396153,539.317012857524,"Extrapolation",4.40541428864105,NA,NA,NA
"1723","7040050920",1,0.7752,62.1790636006495,"Rarefaction",2.16432420541722,NA,NA,NA
"1724","7040050920",1,0.982891094396153,539.317012857524,"Extrapolation",2.26312488012678,NA,NA,NA
"1725","7040050930",0,0.7752,46.405391077393,"Rarefaction",2.56786290480794,NA,NA,NA
"1726","7040050930",0,0.982891094396153,552.919550731901,"Rarefaction",4.00120522884237,NA,NA,NA
"1727","7040050930",1,0.7752,46.405391077393,"Rarefaction",2.1019467523724,NA,NA,NA
"1728","7040050930",1,0.982891094396153,552.919550731901,"Rarefaction",2.19824934006316,NA,NA,NA
"1729","7040054660",0,0.7752,58.0542477449123,"Rarefaction",2.89040300644345,NA,NA,NA
"1730","7040054660",0,0.982891094396153,485.838285562737,"Rarefaction",3.55967410348389,NA,NA,NA
"1731","7040054660",1,0.7752,58.0542477449123,"Rarefaction",2.22260549736892,NA,NA,NA
"1732","7040054660",1,0.982891094396153,485.838285562737,"Rarefaction",2.30895274735005,NA,NA,NA
"1733","7040054670",0,0.7752,40.3056468453581,"Rarefaction",2.81145417176324,NA,NA,NA
"1734","7040054670",0,0.982891094396153,490.069188699773,"Extrapolation",3.8351323404399,NA,NA,NA
"1735","7040054670",1,0.7752,40.3056468453581,"Rarefaction",2.23221417795758,NA,NA,NA
"1736","7040054670",1,0.982891094396153,490.069188699773,"Extrapolation",2.35998649391869,NA,NA,NA
"1737","7040059990",0,0.7752,59.3535031603743,"Rarefaction",6.93168071477148,NA,NA,NA
"1738","7040059990",0,0.982891094396153,412.191663950445,"Rarefaction",8.62348376378507,NA,NA,NA
"1739","7040059990",1,0.7752,59.3535031603743,"Rarefaction",5.71390884300321,NA,NA,NA
"1740","7040059990",1,0.982891094396153,412.191663950445,"Rarefaction",6.5081678968302,NA,NA,NA
"1741","7040064730",0,0.7752,24.700751338153,"Rarefaction",2.72263521136442,NA,NA,NA
"1742","7040064730",0,0.982891094396153,352.86382036686,"Rarefaction",4.58083556900372,NA,NA,NA
"1743","7040064730",1,0.7752,24.700751338153,"Rarefaction",2.23476032054919,NA,NA,NA
"1744","7040064730",1,0.982891094396153,352.86382036686,"Rarefaction",2.4658298934758,NA,NA,NA
"1745","7040065760",0,0.7752,80.640483173373,"Rarefaction",6.10474165760581,NA,NA,NA
"1746","7040065760",0,0.982891094396153,646.050945028307,"Rarefaction",7.83270651764901,NA,NA,NA
"1747","7040065760",1,0.7752,80.640483173373,"Rarefaction",4.08099345216965,NA,NA,NA
"1748","7040065760",1,0.982891094396153,646.050945028307,"Rarefaction",4.44672848737668,NA,NA,NA
"1749","7040070790",0,0.7752,24.2345831392765,"Rarefaction",2.23138630913695,NA,NA,NA
"1750","7040070790",0,0.982891094396153,231.592135367776,"Extrapolation",2.69499142027537,NA,NA,NA
"1751","7040070790",1,0.7752,24.2345831392765,"Rarefaction",1.9784559947139,NA,NA,NA
"1752","7040070790",1,0.982891094396153,231.592135367776,"Extrapolation",2.09574937842285,NA,NA,NA
"1753","7040072800",0,0.7752,27.0900333032242,"Rarefaction",2.22130853869247,NA,NA,NA
"1754","7040072800",0,0.982891094396153,177.422936805919,"Rarefaction",2.43169848674094,NA,NA,NA
"1755","7040072800",1,0.7752,27.0900333032242,"Rarefaction",1.96322514051614,NA,NA,NA
"1756","7040072800",1,0.982891094396153,177.422936805919,"Rarefaction",2.04177474991683,NA,NA,NA
"1757","7040073620",0,0.7752,101.87454197999,"Rarefaction",7.99424087319473,NA,NA,NA
"1758","7040073620",0,0.982891094396153,1310.27605565161,"Rarefaction",10.743516629304,NA,NA,NA
"1759","7040073620",1,0.7752,101.87454197999,"Rarefaction",5.89060736280172,NA,NA,NA
"1760","7040073620",1,0.982891094396153,1310.27605565161,"Rarefaction",6.54749640497449,NA,NA,NA
"1761","7040073630",0,0.7752,49.9022418546604,"Rarefaction",4.94195978969124,NA,NA,NA
"1762","7040073630",0,0.982891094396153,1253.25257310759,"Rarefaction",10.0340550193284,NA,NA,NA
"1763","7040073630",1,0.7752,49.9022418546604,"Rarefaction",2.83840969914848,NA,NA,NA
"1764","7040073630",1,0.982891094396153,1253.25257310759,"Rarefaction",3.24931770689677,NA,NA,NA
"1765","7040073660",0,0.7752,31.1267090881346,"Rarefaction",2.84234273867385,NA,NA,NA
"1766","7040073660",0,0.982891094396153,111.92411875236,"Extrapolation",2.97197148073497,NA,NA,NA
"1767","7040073660",1,0.7752,31.1267090881346,"Rarefaction",2.42630904456721,NA,NA,NA
"1768","7040073660",1,0.982891094396153,111.92411875236,"Extrapolation",2.54104255647708,NA,NA,NA
"1769","7040073690",0,0.7752,27.3008421768784,"Rarefaction",3.93847578159573,NA,NA,NA
"1770","7040073690",0,0.982891094396153,950.619920060905,"Rarefaction",6.78850389499449,NA,NA,NA
"1771","7040073690",1,0.7752,27.3008421768784,"Rarefaction",3.06374944434141,NA,NA,NA
"1772","7040073690",1,0.982891094396153,950.619920060905,"Rarefaction",3.47761938059794,NA,NA,NA
"1773","7040073710",0,0.7752,30.5515084767003,"Rarefaction",3.39643572368522,NA,NA,NA
"1774","7040073710",0,0.982891094396153,549.520725619179,"Rarefaction",5.87781828741642,NA,NA,NA
"1775","7040073710",1,0.7752,30.5515084767003,"Rarefaction",2.42528058959106,NA,NA,NA
"1776","7040073710",1,0.982891094396153,549.520725619179,"Rarefaction",2.68291078078551,NA,NA,NA
"1777","7040073720",0,0.7752,11.1043145275568,"Rarefaction",2.39801848008617,NA,NA,NA
"1778","7040073720",0,0.982891094396153,1072.84113299646,"Rarefaction",7.69272112653793,NA,NA,NA
"1779","7040073720",1,0.7752,11.1043145275568,"Rarefaction",1.81797433611783,NA,NA,NA
"1780","7040073720",1,0.982891094396153,1072.84113299646,"Rarefaction",2.23860761586746,NA,NA,NA
"1781","7040073780",0,0.7752,27.8893560344767,"Rarefaction",3.7975794620836,NA,NA,NA
"1782","7040073780",0,0.982891094396153,773.539309403639,"Extrapolation",8.42782242216558,NA,NA,NA
"1783","7040073780",1,0.7752,27.8893560344767,"Rarefaction",2.99574086783431,NA,NA,NA
"1784","7040073780",1,0.982891094396153,773.539309403639,"Extrapolation",3.4757790785683,NA,NA,NA
"1785","7040073830",0,0.7752,11.838112886056,"Rarefaction",2.62455453459382,NA,NA,NA
"1786","7040073830",0,0.982891094396153,1284.29201741709,"Rarefaction",7.60071785873819,NA,NA,NA
"1787","7040073830",1,0.7752,11.838112886056,"Rarefaction",2.02778758992271,NA,NA,NA
"1788","7040073830",1,0.982891094396153,1284.29201741709,"Rarefaction",2.49300243807544,NA,NA,NA
"1789","7040073870",0,0.7752,59.802322521822,"Rarefaction",5.63727153260461,NA,NA,NA
