"","Assemblage","Taxonomic Diversity","Taxonomic Observed","Taxonomic Estimator","s.e.","LCL","UCL"
"1108","6040752470","Species richness",56,64.1567916162838,NA,NA,NA
"1109","6040752470","Shannon diversity",37.1652222245542,38.6869943143693,NA,NA,NA
"1110","6040752470","Simpson diversity",29.5625243138102,30.6213914290839,NA,NA,NA
"1111","6040814820","Species richness",118,135.622109060047,NA,NA,NA
"1112","6040814820","Shannon diversity",55.0940872693779,57.7214831395837,NA,NA,NA
"1113","6040814820","Simpson diversity",36.7339068569813,37.5894598878323,NA,NA,NA
"1114","6040814830","Species richness",55,115.339527027027,NA,NA,NA
"1115","6040814830","Shannon diversity",38.7702954885572,56.7489031628594,NA,NA,NA
"1116","6040814830","Simpson diversity",28.0820512820513,34.4240506329113,NA,NA,NA
"1117","6040870370","Species richness",33,68.758389261745,NA,NA,NA
"1118","6040870370","Shannon diversity",23.1142944399435,28.4882204386045,NA,NA,NA
"1119","6040870370","Simpson diversity",18.7666948436179,21.3268858800773,NA,NA,NA
"1120","6040870380","Species richness",20,37.6470588235294,NA,NA,NA
"1121","6040870380","Shannon diversity",11.6315912140802,17.1771808508829,NA,NA,NA
"1122","6040870380","Simpson diversity",6.97319034852547,7.9192546583851,NA,NA,NA
"1123","7040000010","Species richness",68,70.9988014382741,NA,NA,NA
"1124","7040000010","Shannon diversity",34.7102867674268,35.2230782394984,NA,NA,NA
"1125","7040000010","Simpson diversity",24.5107021435586,24.7432082180956,NA,NA,NA
"1126","7040005410","Species richness",24,25.7660910518053,NA,NA,NA
"1127","7040005410","Shannon diversity",18.3719442537878,21.366859684965,NA,NA,NA
"1128","7040005410","Simpson diversity",14.8671454219031,17.5751072961373,NA,NA,NA
"1129","7040005420","Species richness",38,40.6607538802661,NA,NA,NA
"1130","7040005420","Shannon diversity",23.2671054778755,24.3808789690949,NA,NA,NA
"1131","7040005420","Simpson diversity",17.1458315771727,17.7839116719242,NA,NA,NA
"1132","7040006390","Species richness",38,44.7250922509225,NA,NA,NA
"1133","7040006390","Shannon diversity",23.9773832138328,26.2053289953381,NA,NA,NA
"1134","7040006390","Simpson diversity",17.7436578883788,18.916752843847,NA,NA,NA
"1135","7040006400","Species richness",39,110.920265780731,NA,NA,NA
"1136","7040006400","Shannon diversity",15.3063496873884,15.9943009163417,NA,NA,NA
"1137","7040006400","Simpson diversity",11.1955981491906,11.323592381482,NA,NA,NA
"1138","7040007380","Species richness",48,53.989247311828,NA,NA,NA
"1139","7040007380","Shannon diversity",33.9882230158119,35.7384806633832,NA,NA,NA
"1140","7040007380","Simpson diversity",27.3174241094929,28.6721402214022,NA,NA,NA
"1141","7040007390","Species richness",44,79.9299610894942,NA,NA,NA
"1142","7040007390","Shannon diversity",26.822068973121,28.8046389375573,NA,NA,NA
"1143","7040007390","Simpson diversity",21.7624382207578,22.6803715809393,NA,NA,NA
"1144","7040007830","Species richness",41,43.0772594752187,NA,NA,NA
"1145","7040007830","Shannon diversity",25.8310775939253,27.5881761453012,NA,NA,NA
"1146","7040007830","Simpson diversity",17.4786807309464,18.3634940513463,NA,NA,NA
"1147","7040007840","Species richness",33,39.2351895734597,NA,NA,NA
"1148","7040007840","Shannon diversity",22.0752257738809,23.1552743997242,NA,NA,NA
"1149","7040007840","Simpson diversity",17.8297957549059,18.5722349989546,NA,NA,NA
"1150","7040008720","Species richness",103,106.499246014649,NA,NA,NA
"1151","7040008720","Shannon diversity",40.4991072428305,40.9818594340346,NA,NA,NA
"1152","7040008720","Simpson diversity",23.9266128799437,24.0453975212957,NA,NA,NA
"1153","7040013170","Species richness",28,33.970297029703,NA,NA,NA
"1154","7040013170","Shannon diversity",19.191603507491,20.9682112484101,NA,NA,NA
"1155","7040013170","Simpson diversity",15.5148288973384,16.7224052718287,NA,NA,NA
"1156","7040013180","Species richness",75,96.9923211169285,NA,NA,NA
"1157","7040013180","Shannon diversity",22.4472285695475,22.8632658543393,NA,NA,NA
"1158","7040013180","Simpson diversity",15.4632052492074,15.5416908163149,NA,NA,NA
"1159","7040013550","Species richness",138,155.996250781087,NA,NA,NA
"1160","7040013550","Shannon diversity",56.4576193796601,57.4277961688235,NA,NA,NA
"1161","7040013550","Simpson diversity",34.1865043286351,34.4245104043738,NA,NA,NA
"1162","7040013560","Species richness",89,97.4929343308396,NA,NA,NA
"1163","7040013560","Shannon diversity",33.7478408201385,35.2609573571829,NA,NA,NA
"1164","7040013560","Simpson diversity",20.214957187356,20.543359663579,NA,NA,NA
"1165","7040014040","Species richness",97,134.505878894768,NA,NA,NA
"1166","7040014040","Shannon diversity",51.2904592118065,56.3358794147212,NA,NA,NA
"1167","7040014040","Simpson diversity",33.205670462468,34.6852211959164,NA,NA,NA
"1168","7040014050","Species richness",64,78.1675070028011,NA,NA,NA
"1169","7040014050","Shannon diversity",43.2184378151965,53.2815470606481,NA,NA,NA
"1170","7040014050","Simpson diversity",29.3218085106383,33.918083462133,NA,NA,NA
"1171","7040014200","Species richness",120,129.840631606195,NA,NA,NA
"1172","7040014200","Shannon diversity",66.0561949598936,68.6604434766548,NA,NA,NA
"1173","7040014200","Simpson diversity",47.3198428173794,48.5826605504589,NA,NA,NA
"1174","7040014210","Species richness",57,71.202657807309,NA,NA,NA
"1175","7040014210","Shannon diversity",42.5379458627698,53.6488084859228,NA,NA,NA
"1176","7040014210","Simpson diversity",32.4385964912281,39.7459459459459,NA,NA,NA
"1177","7040014250","Species richness",112,123.63358844828,NA,NA,NA
"1178","7040014250","Shannon diversity",35.8789083674468,36.4451540627867,NA,NA,NA
"1179","7040014250","Simpson diversity",22.5614383370912,22.6780824392182,NA,NA,NA
"1180","7040014930","Species richness",84,90.5278385197645,NA,NA,NA
"1181","7040014930","Shannon diversity",31.7709697939024,33.0995203187416,NA,NA,NA
"1182","7040014930","Simpson diversity",19.9906814293189,20.3154321875449,NA,NA,NA
"1183","7040014940","Species richness",106,122.049646260173,NA,NA,NA
"1184","7040014940","Shannon diversity",38.6602647831752,39.5923078824653,NA,NA,NA
"1185","7040014940","Simpson diversity",22.8041437428371,22.9886978193146,NA,NA,NA
"1186","7040016260","Species richness",111,127.051358024691,NA,NA,NA
"1187","7040016260","Shannon diversity",45.641814237363,46.4490058126533,NA,NA,NA
"1188","7040016260","Simpson diversity",31.2882933745645,31.5380933283308,NA,NA,NA
"1189","7040016270","Species richness",49,64.1139112903226,NA,NA,NA
"1190","7040016270","Shannon diversity",16.6685579758911,17.0815052993121,NA,NA,NA
"1191","7040016270","Simpson diversity",10.4475292003594,10.5204508929582,NA,NA,NA
"1192","7040019010","Species richness",9,9.24305555555556,NA,NA,NA
"1193","7040019010","Shannon diversity",7.52444628514837,8.51965401795578,NA,NA,NA
"1194","7040019010","Simpson diversity",6.54545454545454,7.77777777777778,NA,NA,NA
"1195","7040019200","Species richness",23,54.3846153846154,NA,NA,NA
"1196","7040019200","Shannon diversity",13.4509231761701,22.6427263984971,NA,NA,NA
"1197","7040019200","Simpson diversity",8.09580838323353,9.40425531914895,NA,NA,NA
"1198","7040020100","Species richness",53,148.635265700483,NA,NA,NA
"1199","7040020100","Shannon diversity",31.1348818538147,50.6441423814091,NA,NA,NA
"1200","7040020100","Simpson diversity",19.6329896907217,22.7235576923077,NA,NA,NA
"1201","7040021740","Species richness",46,63.9182481751825,NA,NA,NA
"1202","7040021740","Shannon diversity",33.6015590182717,43.5599835693205,NA,NA,NA
"1203","7040021740","Simpson diversity",26.6984352773827,32.9187279151943,NA,NA,NA
"1204","7040024300","Species richness",9,9.64705882352941,NA,NA,NA
"1205","7040024300","Shannon diversity",6.89868197301958,7.95508696011509,NA,NA,NA
"1206","7040024300","Simpson diversity",5.72277227722772,6.67857142857143,NA,NA,NA
"1207","7040024580","Species richness",66,77.9799331103679,NA,NA,NA
"1208","7040024580","Shannon diversity",41.9736171652606,44.9807236513873,NA,NA,NA
"1209","7040024580","Simpson diversity",30.5487784042371,32.1395390709397,NA,NA,NA
"1210","7040024600","Species richness",17,21.1176470588235,NA,NA,NA
"1211","7040024600","Shannon diversity",10.8515499591103,12.3882538699911,NA,NA,NA
"1212","7040024600","Simpson diversity",8.23831242873432,9.01515151515154,NA,NA,NA
"1213","7040024830","Species richness",15,15.7375,NA,NA,NA
"1214","7040024830","Shannon diversity",8.74880367417345,10.0293044571996,NA,NA,NA
"1215","7040024830","Simpson diversity",5.15759312320917,5.54858934169278,NA,NA,NA
"1216","7040033480","Species richness",75,112.745431008224,NA,NA,NA
"1217","7040033480","Shannon diversity",30.6585440563831,32.6315002993964,NA,NA,NA
"1218","7040033480","Simpson diversity",19.9357411519464,20.3469302713215,NA,NA,NA
"1219","7040034520","Species richness",93,98.438808373591,NA,NA,NA
"1220","7040034520","Shannon diversity",50.6733273406057,53.5130928217617,NA,NA,NA
"1221","7040034520","Simpson diversity",35.8107299102003,37.1508847441415,NA,NA,NA
"1222","7040034530","Species richness",141,160.594866422211,NA,NA,NA
"1223","7040034530","Shannon diversity",75.4023199273777,77.0525553438462,NA,NA,NA
"1224","7040034530","Simpson diversity",55.2205621638003,56.0162744751346,NA,NA,NA
"1225","7040038340","Species richness",149,167.048073433664,NA,NA,NA
"1226","7040038340","Shannon diversity",45.7218889758502,46.1512475448884,NA,NA,NA
"1227","7040038340","Simpson diversity",26.0634750068367,26.1333932014724,NA,NA,NA
"1228","7040039620","Species richness",139,146.198021978022,NA,NA,NA
"1229","7040039620","Shannon diversity",68.7366312411883,70.1908975192398,NA,NA,NA
"1230","7040039620","Simpson diversity",40.9329914424295,41.3871582565225,NA,NA,NA
"1231","7040039630","Species richness",93,153.703088803089,NA,NA,NA
"1232","7040039630","Shannon diversity",37.8174603097527,40.0913821195507,NA,NA,NA
"1233","7040039630","Simpson diversity",22.4432236393078,22.821403279403,NA,NA,NA
"1234","7040039870","Species richness",125,147.032342780598,NA,NA,NA
"1235","7040039870","Shannon diversity",56.5852547088688,58.4945241772001,NA,NA,NA
"1236","7040039870","Simpson diversity",35.0652929587009,35.5781924718171,NA,NA,NA
"1237","7040039880","Species richness",140,162.499262004723,NA,NA,NA
"1238","7040039880","Shannon diversity",28.914040047875,28.9930273605405,NA,NA,NA
"1239","7040039880","Simpson diversity",17.3956830353199,17.4050433388525,NA,NA,NA
"1240","7040041050","Species richness",141,157.661098117831,NA,NA,NA
"1241","7040041050","Shannon diversity",69.649150625622,71.6185164808123,NA,NA,NA
"1242","7040041050","Simpson diversity",46.3679132482725,47.0818182774103,NA,NA,NA
"1243","7040041060","Species richness",86,108.21638195357,NA,NA,NA
"1244","7040041060","Shannon diversity",20.7710342850545,21.0889878424144,NA,NA,NA
"1245","7040041060","Simpson diversity",13.3071183493246,13.3503107400391,NA,NA,NA
"1246","7040041400","Species richness",132,148.050944540175,NA,NA,NA
"1247","7040041400","Shannon diversity",54.8430598381145,56.0831540921206,NA,NA,NA
"1248","7040041400","Simpson diversity",33.8906828270179,34.2139578734624,NA,NA,NA
"1249","7040041410","Species richness",140,149.030016896505,NA,NA,NA
"1250","7040041410","Shannon diversity",33.3787964491143,33.7398444728957,NA,NA,NA
"1251","7040041410","Simpson diversity",17.5534450790709,17.5932140675773,NA,NA,NA
"1252","7040042040","Species richness",139,145.748494647636,NA,NA,NA
"1253","7040042040","Shannon diversity",37.5704321282566,38.2250178191373,NA,NA,NA
"1254","7040042040","Simpson diversity",19.6905876937842,19.7730256751253,NA,NA,NA
"1255","7040043090","Species richness",101,111.020665878645,NA,NA,NA
"1256","7040043090","Shannon diversity",35.3251783761104,36.8659671542438,NA,NA,NA
"1257","7040043090","Simpson diversity",20.5649916213253,20.8545725562647,NA,NA,NA
"1258","7040043100","Species richness",30,62.6241134751773,NA,NA,NA
"1259","7040043100","Shannon diversity",25.6290424250973,51.4866972952395,NA,NA,NA
"1260","7040043100","Simpson diversity",21.4466019417476,38.6071428571428,NA,NA,NA
"1261","7040043160","Species richness",119,131.014151860978,NA,NA,NA
"1262","7040043160","Shannon diversity",47.4024241775011,49.8697277401019,NA,NA,NA
"1263","7040043160","Simpson diversity",25.633186406197,26.091950053135,NA,NA,NA
"1264","7040043170","Species richness",144,187.553050202921,NA,NA,NA
"1265","7040043170","Shannon diversity",34.0809297245988,34.2715557373456,NA,NA,NA
"1266","7040043170","Simpson diversity",21.6256206294063,21.6513092909091,NA,NA,NA
"1267","7040045890","Species richness",115,137.307717620218,NA,NA,NA
"1268","7040045890","Shannon diversity",53.9357840046794,56.4447424269932,NA,NA,NA
"1269","7040045890","Simpson diversity",34.9913392479932,35.7379783042797,NA,NA,NA
"1270","7040045900","Species richness",75,85.5543120155039,NA,NA,NA
"1271","7040045900","Shannon diversity",32.7563835216066,33.9349033639733,NA,NA,NA
"1272","7040045900","Simpson diversity",21.1174843278089,21.4522912581277,NA,NA,NA
"1273","7040046590","Species richness",141,151.496524329692,NA,NA,NA
"1274","7040046590","Shannon diversity",58.9511917467134,60.5518747113262,NA,NA,NA
"1275","7040046590","Simpson diversity",35.6974313641893,36.1123337555416,NA,NA,NA
"1276","7040046600","Species richness",72,96.4519607843137,NA,NA,NA
"1277","7040046600","Shannon diversity",35.6024605005946,39.4208746976614,NA,NA,NA
"1278","7040046600","Simpson diversity",21.3476690741957,22.2365941408258,NA,NA,NA
"1279","7040046750","Species richness",83,114.965554359526,NA,NA,NA
"1280","7040046750","Shannon diversity",28.5798628325669,30.5249288726197,NA,NA,NA
"1281","7040046750","Simpson diversity",15.1716797046673,15.4069626134821,NA,NA,NA
"1282","7040047060","Species richness",41,67.9123376623377,NA,NA,NA
"1283","7040047060","Shannon diversity",17.4100498362423,19.5541342586129,NA,NA,NA
"1284","7040047060","Simpson diversity",11.7173913043478,12.1412429378531,NA,NA,NA
"1285","7040047070","Species richness",75,81.7445432497979,NA,NA,NA
"1286","7040047070","Shannon diversity",34.3129778259357,35.5249344629105,NA,NA,NA
"1287","7040047070","Simpson diversity",19.3195838541469,19.6102403611831,NA,NA,NA
"1288","7040047850","Species richness",80,90.8863764549044,NA,NA,NA
"1289","7040047850","Shannon diversity",25.9117117568392,26.2024077983185,NA,NA,NA
"1290","7040047850","Simpson diversity",16.8023264759185,16.8638283733543,NA,NA,NA
"1291","7040047860","Species richness",19,26.9609756097561,NA,NA,NA
"1292","7040047860","Shannon diversity",12.1981317133928,13.0066562773183,NA,NA,NA
"1293","7040047860","Simpson diversity",9.38267470417504,9.78474496958352,NA,NA,NA
"1294","7040047970","Species richness",92,93.3332315366214,NA,NA,NA
"1295","7040047970","Shannon diversity",26.4800176141835,26.5764618215249,NA,NA,NA
"1296","7040047970","Simpson diversity",16.7621744857694,16.7823719871474,NA,NA,NA
"1297","7040047980","Species richness",54,59.0606326078938,NA,NA,NA
"1298","7040047980","Shannon diversity",20.13487434315,20.3689914801727,NA,NA,NA
"1299","7040047980","Simpson diversity",14.3478916985692,14.4189109093549,NA,NA,NA
"1300","7040048300","Species richness",87,99.2484493670886,NA,NA,NA
"1301","7040048300","Shannon diversity",27.0622841323819,27.2424688059203,NA,NA,NA
"1302","7040048300","Simpson diversity",18.435512924355,18.4762957694852,NA,NA,NA
"1303","7040048310","Species richness",25,85.0346153846154,NA,NA,NA
"1304","7040048310","Shannon diversity",15.2258809034621,19.2069080477791,NA,NA,NA
"1305","7040048310","Simpson diversity",11.5122615803815,12.5336322869955,NA,NA,NA
"1306","7040048410","Species richness",83,87.0496425103716,NA,NA,NA
"1307","7040048410","Shannon diversity",34.1316180292623,34.2688881080121,NA,NA,NA
"1308","7040048410","Simpson diversity",26.9839777545435,27.0460154543948,NA,NA,NA
"1309","7040048420","Species richness",104,116.099054613642,NA,NA,NA
"1310","7040048420","Shannon diversity",39.2975060929368,39.4820258756214,NA,NA,NA
"1311","7040048420","Simpson diversity",27.5348262239608,27.5920343687601,NA,NA,NA
"1312","7040049270","Species richness",157,185.035722337452,NA,NA,NA
"1313","7040049270","Shannon diversity",46.6948160869511,47.143612823075,NA,NA,NA
"1314","7040049270","Simpson diversity",28.8739936539641,28.9528438136835,NA,NA,NA
"1315","7040049280","Species richness",20,32.2448979591837,NA,NA,NA
"1316","7040049280","Shannon diversity",14.413336422849,20.5572105268006,NA,NA,NA
"1317","7040049280","Simpson diversity",10.6711111111111,13.3636363636364,NA,NA,NA
"1318","7040049990","Species richness",44,100.020408163265,NA,NA,NA
"1319","7040049990","Shannon diversity",26.0076912036375,30.9478707062476,NA,NA,NA
"1320","7040049990","Simpson diversity",17.6284875183554,18.9177215189874,NA,NA,NA
"1321","7040050000","Species richness",52,66.0279484029484,NA,NA,NA
"1322","7040050000","Shannon diversity",28.3447236595849,30.9555573186553,NA,NA,NA
"1323","7040050000","Simpson diversity",20.1152398299939,21.1090955544201,NA,NA,NA
"1324","7040050640","Species richness",41,45.4732142857143,NA,NA,NA
"1325","7040050640","Shannon diversity",29.2372272904711,33.8692904586397,NA,NA,NA
"1326","7040050640","Simpson diversity",21.5121951219512,24.5244755244756,NA,NA,NA
"1327","7040050650","Species richness",24,37.7480158730159,NA,NA,NA
"1328","7040050650","Shannon diversity",20.7830674418564,34.2303519519711,NA,NA,NA
"1329","7040050650","Simpson diversity",18,30.75,NA,NA,NA
"1330","7040050920","Species richness",50,65.9307359307359,NA,NA,NA
"1331","7040050920","Shannon diversity",32.35742066747,37.8104628273802,NA,NA,NA
"1332","7040050920","Simpson diversity",23.8112449799197,26.4328358208955,NA,NA,NA
"1333","7040050930","Species richness",51,54.5489589775304,NA,NA,NA
"1334","7040050930","Shannon diversity",26.0823458142887,27.5263725120298,NA,NA,NA
"1335","7040050930","Simpson diversity",17.9967168432138,18.5838246603435,NA,NA,NA
"1336","7040054660","Species richness",58,61.596421471173,NA,NA,NA
"1337","7040054660","Shannon diversity",35.6944811039048,36.8494297232495,NA,NA,NA
"1338","7040054660","Simpson diversity",26.6662099494098,27.365073350295,NA,NA,NA
"1339","7040054670","Species richness",42,48.2326388888889,NA,NA,NA
"1340","7040054670","Shannon diversity",23.8693033780966,25.6646839673591,NA,NA,NA
"1341","7040054670","Simpson diversity",17.816882045642,18.6925079548742,NA,NA,NA
"1342","7040059990","Species richness",53,58.9928057553957,NA,NA,NA
"1343","7040059990","Shannon diversity",34.1763597717763,35.4512103518401,NA,NA,NA
"1344","7040059990","Simpson diversity",25.7842526690391,26.5749368831764,NA,NA,NA
"1345","7040064730","Species richness",30,31.3305263157895,NA,NA,NA
"1346","7040064730","Shannon diversity",15.6513200685414,16.1973808527366,NA,NA,NA
"1347","7040064730","Simpson diversity",11.7348000208041,12.0067192832764,NA,NA,NA
"1348","7040065760","Species richness",80,80.999671592775,NA,NA,NA
"1349","7040065760","Shannon diversity",50.1170962349191,50.7961367429745,NA,NA,NA
"1350","7040065760","Simpson diversity",39.1378262356114,39.6343997742259,NA,NA,NA
"1351","7040070790","Species richness",17,24.8688524590164,NA,NA,NA
"1352","7040070790","Shannon diversity",14.00830707265,17.1278757816145,NA,NA,NA
"1353","7040070790","Simpson diversity",12.042071197411,14.758064516129,NA,NA,NA
"1354","7040072800","Species richness",28,28.999530956848,NA,NA,NA
"1355","7040072800","Shannon diversity",17.8281250424051,17.9500290766788,NA,NA,NA
"1356","7040072800","Simpson diversity",15.0125968544195,15.1119670571643,NA,NA,NA
"1357","7040073620","Species richness",106,139.036134370016,NA,NA,NA
"1358","7040073620","Shannon diversity",56.750046558747,60.1418215875013,NA,NA,NA
"1359","7040073620","Simpson diversity",38.0386066763425,39.1972758569076,NA,NA,NA
"1360","7040073630","Species richness",99,119.022036958369,NA,NA,NA
"1361","7040073630","Shannon diversity",61.2432496643479,65.9934703870116,NA,NA,NA
"1362","7040073630","Simpson diversity",44.0346153846154,46.3684744044604,NA,NA,NA
"1363","7040073660","Species richness",22,22.6601307189542,NA,NA,NA
"1364","7040073660","Shannon diversity",18.8041805654046,21.0672911966049,NA,NA,NA
"1365","7040073660","Simpson diversity",16.6198083067093,19.6603053435114,NA,NA,NA
"1366","7040073690","Species richness",61,92.4525602409639,NA,NA,NA
"1367","7040073690","Shannon diversity",26.207630242218,28.1950518052699,NA,NA,NA
"1368","7040073690","Simpson diversity",17.2900392156863,17.7255596714447,NA,NA,NA
"1369","7040073710","Species richness",43,48.5466094113437,NA,NA,NA
"1370","7040073710","Shannon diversity",20.0830504748209,20.9504547913145,NA,NA,NA
"1371","7040073710","Simpson diversity",14.9525415842736,15.2967818831943,NA,NA,NA
"1372","7040073720","Species richness",87,105.35993852459,NA,NA,NA
"1373","7040073720","Shannon diversity",33.010363793282,34.5924516768522,NA,NA,NA
"1374","7040073720","Simpson diversity",18.0539045632081,18.3100637758243,NA,NA,NA
"1375","7040073780","Species richness",57,65.4823657080846,NA,NA,NA
"1376","7040073780","Shannon diversity",37.4973185774455,45.3096037262025,NA,NA,NA
"1377","7040073780","Simpson diversity",25.5332428765265,29.2515625,NA,NA,NA
"1378","7040073830","Species richness",60,91.8801498127341,NA,NA,NA
"1379","7040073830","Shannon diversity",32.9246147899818,39.6189374754504,NA,NA,NA
"1380","7040073830","Simpson diversity",20.6694694114236,22.3199245757385,NA,NA,NA
"1381","7040073870","Species richness",32,37.9340659340659,NA,NA,NA
"1382","7040073870","Shannon diversity",22.149508419781,28.0047745317861,NA,NA,NA
"1383","7040073870","Simpson diversity",16.0796116504854,19.316037735849,NA,NA,NA
"1384","7040192420","Species richness",50,103.874125874126,NA,NA,NA
"1385","7040192420","Shannon diversity",24.9647055639467,27.8677998149915,NA,NA,NA
"1386","7040192420","Simpson diversity",17.831702354423,18.5616659927214,NA,NA,NA
"1387","7040192560","Species richness",127,140.496084686775,NA,NA,NA
"1388","7040192560","Shannon diversity",54.673009134083,55.8659440343244,NA,NA,NA
"1389","7040192560","Simpson diversity",34.0180724615288,34.3470757208829,NA,NA,NA
"1390","7040194860","Species richness",38,46.0858085808581,NA,NA,NA
"1391","7040194860","Shannon diversity",28.0131643342318,36.221939245577,NA,NA,NA
"1392","7040194860","Simpson diversity",20.6080808080808,25.6345177664975,NA,NA,NA
"1393","7040194980","Species richness",16,17.4926829268293,NA,NA,NA
"1394","7040194980","Shannon diversity",8.26760012264043,8.63986216189648,NA,NA,NA
"1395","7040194980","Simpson diversity",5.89824561403509,6.04335260115606,NA,NA,NA
"1396","7040282720","Species richness",53,105.124479166667,NA,NA,NA
"1397","7040282720","Shannon diversity",39.7973852592299,62.4440501609951,NA,NA,NA
"1398","7040282720","Simpson diversity",30.9012875536481,41.271676300578,NA,NA,NA
"1399","7040282770","Species richness",45,64.8770053475936,NA,NA,NA
"1400","7040282770","Shannon diversity",32.3723441319571,43.9416752518288,NA,NA,NA
"1401","7040282770","Simpson diversity",24.4576856649396,30.5260869565218,NA,NA,NA
"1402","7040374800","Species richness",66,70.0799890799891,NA,NA,NA
"1403","7040374800","Shannon diversity",29.0358813290629,29.9214881093615,NA,NA,NA
"1404","7040374800","Simpson diversity",17.9396772679687,18.1922766908479,NA,NA,NA
"1405","7040374950","Species richness",137,152.995974842767,NA,NA,NA
"1406","7040374950","Shannon diversity",46.6390090978266,47.5897690836846,NA,NA,NA
"1407","7040374950","Simpson diversity",26.7585424961346,26.9331166860465,NA,NA,NA
"1408","7040379310","Species richness",103,114.100344530577,NA,NA,NA
"1409","7040379310","Shannon diversity",57.2898737538806,60.8254972895457,NA,NA,NA
"1410","7040379310","Simpson diversity",41.8444130127298,43.5705159705159,NA,NA,NA
"1411","7040379430","Species richness",136,156.246383282729,NA,NA,NA
"1412","7040379430","Shannon diversity",62.4722160295084,63.3892679468012,NA,NA,NA
"1413","7040379430","Simpson diversity",45.2812542881616,45.6422935894708,NA,NA,NA
"1414","7040388580","Species richness",75,132.462857142857,NA,NA,NA
"1415","7040388580","Shannon diversity",50.3431671582833,58.6644095975883,NA,NA,NA
"1416","7040388580","Simpson diversity",39.8373983739837,43.9071856287425,NA,NA,NA
"1417","7040388740","Species richness",128,133.140514155548,NA,NA,NA
"1418","7040388740","Shannon diversity",69.9919061265092,72.2532930701977,NA,NA,NA
"1419","7040388740","Simpson diversity",48.6821631015773,49.7636761940191,NA,NA,NA
"1420","7040392520","Species richness",130,151.429747272043,NA,NA,NA
"1421","7040392520","Shannon diversity",61.7984747478767,64.5509658885733,NA,NA,NA
"1422","7040392520","Simpson diversity",38.5423164534782,39.3298000805045,NA,NA,NA
"1423","7040392650","Species richness",144,164.246101270697,NA,NA,NA
"1424","7040392650","Shannon diversity",60.3508888234454,61.3545751839688,NA,NA,NA
"1425","7040392650","Simpson diversity",37.378089366124,37.6417781722573,NA,NA,NA
"1426","7040394680","Species richness",113,133.635157457239,NA,NA,NA
"1427","7040394680","Shannon diversity",45.174616368924,46.3697070397578,NA,NA,NA
"1428","7040394680","Simpson diversity",26.9080573368823,27.1707217461674,NA,NA,NA
"1429","7040394690","Species richness",82,96.6883977900552,NA,NA,NA
"1430","7040394690","Shannon diversity",30.4935858498258,31.7964796686341,NA,NA,NA
"1431","7040394690","Simpson diversity",20.7222301108859,21.0501574803149,NA,NA,NA
"1432","7040395190","Species richness",113,135.208811104406,NA,NA,NA
"1433","7040395190","Shannon diversity",65.434574444405,68.3182041140199,NA,NA,NA
"1434","7040395190","Simpson diversity",48.8680074753048,50.3226232394364,NA,NA,NA
"1435","7040395340","Species richness",94,146.483577327327,NA,NA,NA
"1436","7040395340","Shannon diversity",47.3011505077905,52.9489139082018,NA,NA,NA
"1437","7040395340","Simpson diversity",29.2043718725309,30.4978653078088,NA,NA,NA
"1438","7040402320","Species richness",92,104.795454545455,NA,NA,NA
"1439","7040402320","Shannon diversity",32.9859681201368,33.6478175619193,NA,NA,NA
"1440","7040402320","Simpson diversity",20.2194242586501,20.3584214662509,NA,NA,NA
"1441","7040402430","Species richness",152,159.538161571825,NA,NA,NA
"1442","7040402430","Shannon diversity",30.4935888280945,30.5949271867774,NA,NA,NA
"1443","7040402430","Simpson diversity",20.0813745264567,20.0966340330507,NA,NA,NA
"1444","7040426310","Species richness",42,68.8949416342412,NA,NA,NA
"1445","7040426310","Shannon diversity",20.0240256135827,23.0608435016834,NA,NA,NA
"1446","7040426310","Simpson diversity",12.5592317931166,13.1531387445022,NA,NA,NA
"1447","7040426320","Species richness",72,91.5874358974359,NA,NA,NA
"1448","7040426320","Shannon diversity",26.4500413078591,27.2730058277752,NA,NA,NA
"1449","7040426320","Simpson diversity",14.9789497008642,15.1144753523753,NA,NA,NA
"1450","7040569640","Species richness",200,244.639936827743,NA,NA,NA
"1451","7040569640","Shannon diversity",68.1829369732225,68.7396399160124,NA,NA,NA
"1452","7040569640","Simpson diversity",41.5099841255095,41.6202835515185,NA,NA,NA
"1453","7040569650","Species richness",155,159.99976082277,NA,NA,NA
"1454","7040569650","Shannon diversity",53.0422402019966,53.2520766635181,NA,NA,NA
"1455","7040569650","Simpson diversity",35.2197276851838,35.2774767115178,NA,NA,NA
"1456","7040585110","Species richness",93,105.446210615952,NA,NA,NA
"1457","7040585110","Shannon diversity",57.2813038898003,61.4322246705127,NA,NA,NA
"1458","7040585110","Simpson diversity",41.625354241451,43.8176025487855,NA,NA,NA
"1459","7040585120","Species richness",106,132.248963452088,NA,NA,NA
"1460","7040585120","Shannon diversity",56.5542468072266,61.8094240079065,NA,NA,NA
"1461","7040585120","Simpson diversity",38.4202713672736,40.2739776046736,NA,NA,NA
"1462","7040607990","Species richness",54,90.6285516285516,NA,NA,NA
"1463","7040607990","Shannon diversity",38.0579685715989,59.8843907990401,NA,NA,NA
"1464","7040607990","Simpson diversity",24.5928143712575,31.3076923076923,NA,NA,NA
"1465","7040608130","Species richness",67,76.5979166666667,NA,NA,NA
"1466","7040608130","Shannon diversity",45.3446673532225,52.9743920039526,NA,NA,NA
"1467","7040608130","Simpson diversity",32.678445229682,37.0040160642572,NA,NA,NA
